DØGNVERDIER

Stasjoner
Stnr;Navn;I drift fra;I drift til;Hoh;Breddegrad;Lengdegrad;Kommune;Fylke;Region
18700;OSLO - BLINDERN;jan 1931;;94;59.9423;10.7200;Oslo;Oslo;ØSTLANDET
41770;LINDESNES FYR;jan 1863;;16;57.9826;7.0478;Lindesnes;Vest-Agder;AGDER
69100;VÆRNES;apr 1940;;12;63.4596;10.9305;Stjørdal;Nord-Trøndelag;TRØNDELAG
93700;KAUTOKEINO;jan 1868;;307;68.9968;23.0335;Guovdageaidnu-Kautokeino;Finnmark;NORD-NORGE

Elementer
Kode;Navn;Enhet
TAM;Middeltemperatur;ºC
TAN;Minimumstemperatur;ºC
TAX;Maksimumstemperatur;ºC


****************** MELDING *****************
Dataverdi merket x betyr manglende tilgang eller at kvaliteten er 'Svært usikker, modelldata' (Nivå 6 eller mer).
********************************************

Stnr;Dato;TAM;TAN;TAX
93700;02.08.2012;11.7;8.2;15.2
93700;03.08.2012;11.6;6.2;16.0
93700;04.08.2012;12.1;8.2;15.6
93700;05.08.2012;10.0;1.4;16.2
93700;06.08.2012;9.7;7.0;12.2
93700;07.08.2012;9.6;5.5;12.0
93700;08.08.2012;9.5;5.7;12.5
93700;09.08.2012;10.2;1.4;15.5
93700;10.08.2012;12.6;2.0;18.6
93700;11.08.2012;13.9;8.9;16.5
93700;12.08.2012;14.3;9.0;19.6
93700;13.08.2012;14.8;5.2;20.8
93700;14.08.2012;15.9;4.4;24.5
93700;15.08.2012;12.9;9.1;20.2
93700;16.08.2012;14.8;6.5;22.4
93700;17.08.2012;10.0;7.4;16.7
93700;18.08.2012;9.2;7.8;12.0
93700;19.08.2012;6.4;1.6;11.5
93700;20.08.2012;9.5;-2.4;18.4
93700;21.08.2012;9.1;-0.2;17.5
93700;22.08.2012;6.4;1.8;11.2
93700;23.08.2012;5.7;-0.9;11.5
93700;24.08.2012;5.6;-1.0;9.4
93700;25.08.2012;8.6;2.0;14.8
93700;26.08.2012;10.1;5.2;14.5
93700;27.08.2012;6.0;4.4;10.8
93700;28.08.2012;8.3;3.9;15.0
93700;29.08.2012;9.7;7.2;11.8
93700;30.08.2012;10.8;8.2;13.9
93700;31.08.2012;8.5;7.6;11.8
93700;01.09.2012;11.5;9.2;15.3
93700;02.09.2012;11.1;10.2;13.6
93700;03.09.2012;10.6;8.2;15.8
93700;04.09.2012;7.5;0.9;11.9
93700;05.09.2012;9.2;7.5;11.8
93700;06.09.2012;8.2;6.0;11.2
93700;07.09.2012;3.8;0.8;9.0
93700;08.09.2012;4.4;0.4;8.6
93700;09.09.2012;5.8;4.7;9.5
93700;10.09.2012;3.7;-3.5;9.9
93700;11.09.2012;8.5;5.9;10.5
93700;12.09.2012;11.9;10.0;14.5
93700;13.09.2012;8.8;7.0;12.1
93700;14.09.2012;5.7;1.8;9.0
93700;15.09.2012;7.6;6.2;11.0
93700;16.09.2012;3.2;-2.5;12.1
93700;17.09.2012;7.2;3.5;9.5
93700;18.09.2012;7.6;6.5;9.0
93700;19.09.2012;6.7;2.0;12.5
93700;20.09.2012;3.4;-2.9;6.9
93700;21.09.2012;4.3;2.0;9.3
93700;22.09.2012;2.6;-2.0;8.6
93700;23.09.2012;2.2;-1.7;8.4
93700;24.09.2012;0.2;-4.8;7.6
93700;25.09.2012;2.0;-2.1;6.0
93700;26.09.2012;1.4;-0.5;5.5
93700;27.09.2012;1.4;-3.6;5.0
93700;28.09.2012;2.2;0.6;3.8
93700;29.09.2012;1.6;-0.1;3.2
93700;30.09.2012;2.6;0.0;4.9
93700;01.10.2012;5.7;4.5;7.8
93700;02.10.2012;5.9;4.1;7.0
93700;03.10.2012;5.6;3.1;9.5
93700;04.10.2012;1.0;-3.2;5.4
93700;05.10.2012;6.4;4.8;8.5
93700;06.10.2012;6.3;4.5;7.5
93700;07.10.2012;5.2;4.9;6.0
93700;08.10.2012;4.7;4.0;5.6
93700;09.10.2012;4.5;4.1;5.2
93700;10.10.2012;3.2;2.6;4.8
93700;11.10.2012;2.7;1.2;4.8
93700;12.10.2012;2.5;1.5;4.0
93700;13.10.2012;3.8;2.0;4.8
93700;14.10.2012;1.2;0.6;4.2
93700;15.10.2012;0.8;0.2;1.6
93700;16.10.2012;-2.9;-5.2;1.4
93700;17.10.2012;-5.8;-10.5;-2.0
93700;18.10.2012;-5.4;-9.2;-2.0
93700;19.10.2012;-7.8;-13.3;-0.5
93700;20.10.2012;-2.2;-6.7;1.5
93700;21.10.2012;-4.4;-10.5;1.5
93700;22.10.2012;-3.1;-7.5;3.1
93700;23.10.2012;-3.2;-7.5;1.2
93700;24.10.2012;-3.6;-6.5;-1.1
93700;25.10.2012;-5.6;-8.5;-3.5
93700;26.10.2012;-1.4;-5.1;1.0
93700;27.10.2012;-4.8;-10.3;-0.4
93700;28.10.2012;-12.7;-18.6;-9.0
93700;29.10.2012;-9.7;-11.8;-7.5
93700;30.10.2012;-5.4;-10.6;-1.2
93700;31.10.2012;-3.5;-4.0;-0.4
93700;01.11.2012;-3.6;-7.5;-2.6
93700;02.11.2012;-0.4;-3.5;1.0
93700;03.11.2012;-0.3;-0.5;1.0
93700;04.11.2012;-2.7;-3.0;0.1
93700;05.11.2012;0.1;-3.4;2.4
93700;06.11.2012;-7.2;-10.0;2.0
93700;07.11.2012;-9.8;-16.2;-3.5
93700;08.11.2012;-9.4;-17.6;-3.9
93700;09.11.2012;-14.5;-16.2;-2.4
93700;10.11.2012;-2.5;-16.2;-1.4
93700;11.11.2012;0.1;-1.8;1.0
93700;12.11.2012;-1.1;-4.2;1.2
93700;13.11.2012;-2.8;-8.5;-1.2
93700;14.11.2012;-13.0;-18.6;-2.6
93700;15.11.2012;-6.5;-8.2;-4.2
93700;16.11.2012;-8.0;-16.4;-3.8
93700;17.11.2012;-17.8;-21.1;-3.1
93700;18.11.2012;-1.2;-14.4;0.2
93700;19.11.2012;-1.7;-5.6;1.6
93700;20.11.2012;-20.7;-24.5;-1.9
93700;21.11.2012;-7.9;-23.4;-3.9
93700;22.11.2012;-7.1;-14.5;2.8
93700;23.11.2012;-7.6;-18.5;-1.5
93700;24.11.2012;0.1;-2.4;0.9
93700;25.11.2012;-3.1;-8.4;1.7
93700;26.11.2012;-6.9;-12.6;-4.8
93700;27.11.2012;-4.2;-5.3;-1.8
93700;28.11.2012;-10.7;-12.0;-4.2
93700;29.11.2012;-12.8;-14.0;-10.0
93700;30.11.2012;-21.8;-29.2;-11.8
93700;01.12.2012;-30.8;-33.1;-26.5
93700;02.12.2012;-13.3;-32.6;-9.5
93700;03.12.2012;-7.7;-10.4;-5.2
93700;04.12.2012;-9.1;-12.6;-5.5
93700;05.12.2012;-12.5;-14.8;-6.8
93700;06.12.2012;-13.2;-17.0;-9.5
93700;07.12.2012;-21.7;-27.5;-14.9
93700;08.12.2012;-8.5;-25.7;-6.8
93700;09.12.2012;-8.9;-13.3;-5.6
93700;10.12.2012;-10.5;-13.2;-7.7
93700;11.12.2012;-20.1;-26.4;-10.8
93700;12.12.2012;-20.9;-30.0;-17.3
93700;13.12.2012;-10.8;-17.3;-9.0
93700;14.12.2012;-7.2;-9.7;-5.9
93700;15.12.2012;-7.8;-9.2;-5.0
93700;16.12.2012;-10.5;-12.0;-7.4
93700;17.12.2012;-8.0;-8.9;-6.2
93700;18.12.2012;-7.9;-8.4;-6.5
93700;19.12.2012;-15.7;-19.0;-6.3
93700;20.12.2012;-17.6;-20.7;-15.6
93700;21.12.2012;-21.8;-26.4;-13.2
93700;22.12.2012;-23.7;-27.5;-20.0
93700;23.12.2012;-27.1;-31.0;-19.1
93700;24.12.2012;-32.4;-33.2;-24.2
93700;25.12.2012;-26.2;-32.6;-21.5
93700;26.12.2012;-31.0;-33.2;-25.4
93700;27.12.2012;-17.1;-32.9;-12.8
93700;28.12.2012;-28.7;-30.1;-15.3
93700;29.12.2012;-26.7;-30.5;-22.4
93700;30.12.2012;-6.2;-22.4;-3.6
93700;31.12.2012;-2.7;-3.9;-0.2
93700;01.01.2013;-3.8;-5.3;-2.0
93700;02.01.2013;-11.4;-16.0;-2.2
93700;03.01.2013;-9.3;-14.3;-5.0
93700;04.01.2013;-21.2;-22.0;-10.1
93700;05.01.2013;-15.7;-21.2;-3.1
93700;06.01.2013;-11.3;-19.8;-6.2
93700;07.01.2013;-15.8;-19.5;-5.8
93700;08.01.2013;-11.2;-18.3;-9.0
93700;09.01.2013;-17.0;-20.8;-7.8
93700;10.01.2013;-5.8;-13.0;-2.4
93700;11.01.2013;-12.0;-15.2;-5.5
93700;12.01.2013;-2.0;-9.1;2.2
93700;13.01.2013;-8.7;-12.6;-3.2
93700;14.01.2013;-9.9;-11.5;-5.6
93700;15.01.2013;-20.4;-23.4;-8.0
93700;16.01.2013;-15.7;-20.5;-10.5
93700;17.01.2013;-16.1;-20.6;-13.5
93700;18.01.2013;-4.3;-14.6;-0.2
93700;19.01.2013;-5.4;-7.8;-0.1
93700;20.01.2013;-6.9;-9.5;-4.0
93700;21.01.2013;-1.9;-4.0;0.0
93700;22.01.2013;-8.0;-10.2;-1.7
93700;23.01.2013;-7.8;-11.3;-5.5
93700;24.01.2013;-11.9;-16.5;-4.7
93700;25.01.2013;-25.2;-29.0;-10.7
93700;26.01.2013;-25.4;-31.1;-20.0
93700;27.01.2013;-27.2;-33.2;-18.7
93700;28.01.2013;-25.6;-37.0;-12.4
93700;29.01.2013;-11.3;-12.5;-9.2
93700;30.01.2013;-21.5;-30.5;-9.0
93700;31.01.2013;-4.5;-13.8;-3.4
93700;01.02.2013;-4.5;-10.0;-2.2
93700;02.02.2013;-11.4;-14.0;-4.1
93700;03.02.2013;-9.8;-13.8;-6.6
93700;04.02.2013;-7.6;-12.0;-5.8
93700;05.02.2013;-6.6;-7.6;-4.7
93700;06.02.2013;-15.9;-26.8;-5.7
93700;07.02.2013;-31.0;-33.8;-25.0
93700;08.02.2013;-27.8;-34.2;-22.0
93700;09.02.2013;-31.0;-33.4;-27.5
93700;10.02.2013;-21.1;-30.8;-14.5
93700;11.02.2013;-22.6;-25.9;-12.6
93700;12.02.2013;-9.5;-21.8;-5.4
93700;13.02.2013;-6.6;-8.0;-4.4
93700;14.02.2013;-5.1;-7.0;-4.2
93700;15.02.2013;-7.8;-9.0;-4.4
93700;16.02.2013;-8.3;-12.8;-4.3
93700;17.02.2013;-8.3;-13.0;-6.2
93700;18.02.2013;-8.0;-16.3;-2.5
93700;19.02.2013;-23.7;-27.6;-16.3
93700;20.02.2013;-15.2;-26.5;-4.0
93700;21.02.2013;-5.1;-9.4;1.4
93700;22.02.2013;-10.3;-18.2;-7.5
93700;23.02.2013;-1.2;-10.2;1.5
93700;24.02.2013;1.0;-4.3;3.5
93700;25.02.2013;1.3;-7.8;4.0
93700;26.02.2013;-2.0;-5.8;3.2
93700;27.02.2013;-4.8;-10.4;-2.3
93700;28.02.2013;-8.3;-13.0;1.0
93700;01.03.2013;-20.7;-26.7;-8.5
93700;02.03.2013;-18.5;-23.6;-15.3
93700;03.03.2013;-15.7;-18.8;-10.8
93700;04.03.2013;-23.0;-30.4;-15.4
93700;05.03.2013;-24.1;-29.1;-11.6
93700;06.03.2013;-20.2;-32.5;-9.0
93700;07.03.2013;-11.1;-21.5;-5.5
93700;08.03.2013;-14.4;-18.4;-7.0
93700;09.03.2013;-19.0;-30.4;-8.5
93700;10.03.2013;-9.6;-12.1;-7.0
93700;11.03.2013;-17.8;-22.2;-7.6
93700;12.03.2013;-18.7;-29.0;-9.5
93700;13.03.2013;-20.3;-25.9;-12.4
93700;14.03.2013;-23.9;-29.8;-16.6
93700;15.03.2013;-26.1;-29.8;-20.8
93700;16.03.2013;-19.0;-32.1;-9.6
93700;17.03.2013;-9.5;-11.7;-6.5
93700;18.03.2013;-7.4;-8.6;-5.5
93700;19.03.2013;-19.0;-25.1;-5.0
93700;20.03.2013;-17.0;-23.4;-8.8
93700;21.03.2013;-13.0;-20.5;-5.5
93700;22.03.2013;-4.6;-10.5;-2.0
93700;23.03.2013;-4.0;-7.2;-0.8
93700;24.03.2013;-3.9;-7.2;-0.5
93700;25.03.2013;-7.2;-10.2;-2.8
93700;26.03.2013;-12.4;-18.7;-5.8
93700;27.03.2013;-7.1;-12.7;-3.0
93700;28.03.2013;-8.3;-12.0;-3.5
93700;29.03.2013;-12.0;-21.6;-3.8
93700;30.03.2013;-8.5;-15.2;-2.0
93700;31.03.2013;-6.1;-10.7;-2.8
93700;01.04.2013;-9.5;-17.6;-1.8
93700;02.04.2013;-6.1;-10.8;-1.5
93700;03.04.2013;-8.4;-14.9;-3.1
93700;04.04.2013;-7.0;-10.1;-2.5
93700;05.04.2013;-9.6;-23.4;-1.2
93700;06.04.2013;-4.7;-9.9;-1.2
93700;07.04.2013;-12.3;-20.3;-5.0
93700;08.04.2013;-11.2;-15.0;-5.5
93700;09.04.2013;-15.5;-27.8;-4.8
93700;10.04.2013;-6.4;-21.8;-0.6
93700;11.04.2013;-4.5;-8.1;1.8
93700;12.04.2013;-6.2;-14.7;1.8
93700;13.04.2013;-5.6;-14.5;0.0
93700;14.04.2013;-2.7;-6.1;2.8
93700;15.04.2013;1.3;-5.2;6.6
93700;16.04.2013;-0.5;-7.0;4.5
93700;17.04.2013;0.9;-0.1;4.4
93700;18.04.2013;3.3;0.2;5.8
93700;19.04.2013;1.7;0.6;3.0
93700;20.04.2013;1.2;0.0;3.6
93700;21.04.2013;-0.1;-6.5;3.7
93700;22.04.2013;2.7;0.5;5.2
93700;23.04.2013;1.2;-0.1;3.7
93700;24.04.2013;2.1;0.8;3.4
93700;25.04.2013;2.1;-2.4;5.2
93700;26.04.2013;-0.2;-7.1;5.2
93700;27.04.2013;-0.2;-4.4;3.1
93700;28.04.2013;-1.5;-6.8;3.5
93700;29.04.2013;0.4;-3.5;2.5
93700;30.04.2013;1.9;0.4;3.6
93700;01.05.2013;1.7;-0.1;4.8
93700;02.05.2013;0.2;-8.3;5.5
93700;03.05.2013;1.1;-6.1;5.6
93700;04.05.2013;1.5;-0.2;5.0
93700;05.05.2013;1.7;-2.7;5.2
93700;06.05.2013;4.1;-0.8;8.5
93700;07.05.2013;4.8;0.6;7.5
93700;08.05.2013;2.0;0.5;5.7
93700;09.05.2013;0.7;-4.1;3.8
93700;10.05.2013;3.3;1.0;5.6
93700;11.05.2013;3.0;-0.3;5.5
93700;12.05.2013;3.5;0.6;6.5
93700;13.05.2013;1.7;1.4;4.4
93700;14.05.2013;2.2;1.3;2.6
93700;15.05.2013;3.8;1.5;7.0
93700;16.05.2013;7.7;-0.9;14.0
93700;17.05.2013;10.8;1.8;17.6
93700;18.05.2013;7.8;1.9;14.4
93700;19.05.2013;5.6;2.8;8.5
93700;20.05.2013;5.3;-1.5;9.6
93700;21.05.2013;12.1;5.4;18.5
93700;22.05.2013;14.0;8.4;19.5
93700;23.05.2013;13.0;3.5;17.5
93700;24.05.2013;12.9;3.2;17.5
93700;25.05.2013;6.9;1.5;16.4
93700;26.05.2013;7.3;-1.1;14.0
93700;27.05.2013;15.7;5.0;21.4
93700;28.05.2013;17.8;9.0;23.2
93700;29.05.2013;17.0;8.7;24.0
93700;30.05.2013;21.3;11.6;27.2
93700;31.05.2013;21.4;7.8;28.0
93700;01.06.2013;20.6;9.8;26.8
93700;02.06.2013;14.4;10.0;23.4
93700;03.06.2013;14.9;10.4;23.0
93700;04.06.2013;7.4;5.9;12.0
93700;05.06.2013;10.6;5.5;16.5
93700;06.06.2013;16.3;5.2;21.6
93700;07.06.2013;15.4;10.3;22.2
93700;08.06.2013;14.4;10.0;19.4
93700;09.06.2013;14.0;9.2;18.8
93700;10.06.2013;7.8;7.0;16.6
93700;11.06.2013;5.0;2.9;8.4
93700;12.06.2013;5.7;2.0;9.0
93700;13.06.2013;10.5;0.2;17.8
93700;14.06.2013;13.3;6.2;18.2
93700;15.06.2013;10.8;9.4;14.8
93700;16.06.2013;9.1;4.2;13.5
93700;17.06.2013;7.9;6.0;11.5
93700;18.06.2013;9.4;6.1;14.2
93700;19.06.2013;12.6;7.8;16.8
93700;20.06.2013;12.7;10.3;15.1
93700;21.06.2013;14.1;9.8;18.0
93700;22.06.2013;15.0;12.6;19.8
93700;23.06.2013;15.9;14.5;19.4
93700;24.06.2013;18.2;14.7;24.5
93700;25.06.2013;16.8;13.4;22.0
93700;26.06.2013;12.8;8.8;18.0
93700;27.06.2013;10.7;6.8;13.4
93700;28.06.2013;13.5;10.1;15.6
93700;29.06.2013;16.5;14.0;21.8
93700;30.06.2013;15.5;12.4;21.0
93700;01.07.2013;15.5;11.2;20.2
93700;02.07.2013;17.0;15.2;19.8
93700;03.07.2013;15.0;11.3;18.5
93700;04.07.2013;15.0;10.8;21.5
93700;05.07.2013;15.8;11.2;19.6
93700;06.07.2013;14.7;11.2;19.0
93700;07.07.2013;14.8;8.5;19.5
93700;08.07.2013;12.0;8.0;16.0
93700;09.07.2013;8.4;5.5;13.6
93700;10.07.2013;10.4;6.4;15.0
93700;11.07.2013;10.7;8.3;14.0
93700;12.07.2013;10.1;5.0;15.2
93700;13.07.2013;10.9;3.6;15.0
93700;14.07.2013;9.2;5.0;14.8
93700;15.07.2013;11.3;2.2;16.5
93700;16.07.2013;11.0;7.4;15.0
93700;17.07.2013;10.3;6.8;13.5
93700;18.07.2013;10.7;5.0;16.4
93700;19.07.2013;10.1;8.3;12.4
93700;20.07.2013;10.4;6.9;14.5
93700;21.07.2013;11.0;8.1;14.0
93700;22.07.2013;10.0;4.5;12.8
93700;23.07.2013;13.0;1.0;21.2
93700;24.07.2013;17.0;5.4;23.5
93700;25.07.2013;16.5;6.2;24.0
93700;26.07.2013;13.8;9.6;20.4
93700;27.07.2013;17.1;7.3;24.7
93700;28.07.2013;17.6;10.7;26.0
93700;29.07.2013;17.8;13.6;24.0
93700;30.07.2013;18.6;14.6;22.6
93700;31.07.2013;17.1;15.3;22.0
93700;01.08.2013;15.6;13.9;17.4
93700;02.08.2013;13.5;12.6;16.8
93700;03.08.2013;16.1;12.5;20.0
93700;04.08.2013;18.0;13.9;23.0
93700;05.08.2013;14.6;10.0;19.6
93700;06.08.2013;15.9;6.7;22.4
93700;07.08.2013;16.8;14.3;21.8
93700;08.08.2013;12.8;10.1;18.0
93700;09.08.2013;11.3;3.4;16.0
93700;10.08.2013;9.9;1.3;16.1
93700;11.08.2013;11.8;1.2;18.8
93700;12.08.2013;11.7;4.2;18.4
93700;13.08.2013;12.0;5.5;16.8
93700;14.08.2013;10.0;8.5;13.2
93700;15.08.2013;11.6;9.5;15.2
93700;16.08.2013;9.2;1.9;13.4
93700;17.08.2013;12.1;8.8;13.7
93700;18.08.2013;14.2;10.7;18.0
93700;19.08.2013;14.8;13.0;17.0
93700;20.08.2013;11.6;2.6;18.0
93700;21.08.2013;10.3;3.0;16.5
93700;22.08.2013;9.2;4.8;13.2
93700;23.08.2013;10.2;2.1;15.6
93700;24.08.2013;13.2;7.5;18.5
93700;25.08.2013;13.3;8.1;19.0
93700;26.08.2013;13.1;7.3;16.5
93700;27.08.2013;14.1;10.0;18.6
93700;28.08.2013;11.7;9.6;15.2
93700;29.08.2013;9.6;3.6;13.6
93700;30.08.2013;7.9;1.8;13.1
93700;31.08.2013;7.6;-1.0;15.8
93700;01.09.2013;7.6;1.2;13.5
93700;02.09.2013;9.7;8.6;11.5
93700;03.09.2013;10.3;3.7;16.5
93700;04.09.2013;10.2;8.1;14.6
93700;05.09.2013;13.3;6.1;20.0
93700;06.09.2013;12.8;9.7;17.0
93700;07.09.2013;10.6;7.4;14.0
93700;08.09.2013;10.5;7.6;18.0
93700;09.09.2013;8.2;-0.1;13.4
93700;10.09.2013;13.7;11.0;17.6
93700;11.09.2013;9.8;7.2;13.8
93700;12.09.2013;6.0;-0.5;13.0
93700;13.09.2013;9.8;4.3;13.2
93700;14.09.2013;10.8;5.0;14.5
93700;15.09.2013;13.4;10.6;15.0
93700;16.09.2013;11.3;8.5;14.6
93700;17.09.2013;9.2;5.2;11.7
93700;18.09.2013;11.8;7.7;14.8
93700;19.09.2013;10.6;8.6;13.0
93700;20.09.2013;10.9;10.3;11.6
93700;21.09.2013;9.1;8.7;11.0
93700;22.09.2013;5.4;3.2;8.8
93700;23.09.2013;4.2;1.6;7.5
93700;24.09.2013;3.3;0.9;6.5
93700;25.09.2013;2.3;1.0;5.2
93700;26.09.2013;3.3;-0.9;5.5
93700;27.09.2013;4.4;3.8;5.8
93700;28.09.2013;4.4;3.2;6.5
93700;29.09.2013;2.6;2.2;5.0
93700;30.09.2013;1.3;-0.3;4.4
93700;01.10.2013;2.0;-0.5;3.2
93700;02.10.2013;7.6;3.1;9.4
93700;03.10.2013;7.8;3.9;10.5
93700;04.10.2013;5.2;2.2;10.4
93700;05.10.2013;4.5;4.2;5.5
93700;06.10.2013;3.6;1.2;8.0
93700;07.10.2013;1.9;-0.9;5.5
93700;08.10.2013;-0.2;-3.9;6.6
93700;09.10.2013;0.4;-4.1;3.2
93700;10.10.2013;2.7;0.4;4.5
93700;11.10.2013;2.3;1.2;4.4
93700;12.10.2013;4.3;-0.1;7.6
93700;13.10.2013;-0.1;-1.6;6.5
93700;14.10.2013;2.0;-1.2;4.8
93700;15.10.2013;-1.9;-4.5;5.2
93700;16.10.2013;-5.9;-9.0;0.4
93700;17.10.2013;-10.4;-15.4;-4.5
93700;18.10.2013;-10.9;-16.0;-6.5
93700;19.10.2013;-7.4;-11.5;-4.0
93700;20.10.2013;-2.4;-5.2;-0.4
93700;21.10.2013;-5.7;-10.0;-0.6
93700;22.10.2013;-7.1;-9.4;-3.4
93700;23.10.2013;-2.5;-6.8;0.5
93700;24.10.2013;-2.5;-4.6;-0.6
93700;25.10.2013;-1.4;-2.0;-0.7
93700;26.10.2013;-5.6;-8.8;-1.4
93700;27.10.2013;-3.2;-4.0;-1.4
93700;28.10.2013;-0.6;-4.1;1.5
93700;29.10.2013;1.5;0.5;2.2
93700;30.10.2013;0.7;0.4;1.4
93700;31.10.2013;-0.7;-1.8;1.0
93700;01.11.2013;-7.2;-8.0;-1.8
93700;02.11.2013;-3.6;-9.1;-1.2
93700;03.11.2013;-3.8;-5.0;-0.5
93700;04.11.2013;-1.5;-2.8;0.6
93700;05.11.2013;-4.6;-6.8;-1.7
93700;06.11.2013;-14.1;-16.8;-5.6
93700;07.11.2013;-9.8;-11.0;-4.0
93700;08.11.2013;-4.8;-10.1;-3.5
93700;09.11.2013;-5.3;-6.6;-4.4
93700;10.11.2013;-10.3;-13.8;-4.2
93700;11.11.2013;-8.1;-18.0;-3.5
93700;12.11.2013;-8.9;-11.0;-6.9
93700;13.11.2013;-9.7;-12.0;-4.1
93700;14.11.2013;-13.1;-19.2;-3.0
93700;15.11.2013;-3.7;-22.1;-0.8
93700;16.11.2013;-2.8;-5.5;1.3
93700;17.11.2013;-5.9;-10.1;-3.2
93700;18.11.2013;-4.5;-11.6;-2.5
93700;19.11.2013;-10.5;-15.0;-1.2
93700;20.11.2013;-15.6;-23.4;-4.5
93700;21.11.2013;-17.5;-19.6;-3.7
93700;22.11.2013;-13.4;-21.2;-8.6
93700;23.11.2013;-9.8;-12.5;-4.2
93700;24.11.2013;-7.2;-14.7;-1.4
93700;25.11.2013;-5.6;-8.0;-1.3
93700;26.11.2013;-8.9;-14.2;-5.4
93700;27.11.2013;-8.8;-16.1;-4.2
93700;28.11.2013;-4.8;-8.5;-1.5
93700;29.11.2013;-11.4;-17.5;-5.4
93700;30.11.2013;-14.6;-18.0;-4.8
93700;01.12.2013;-21.8;-28.5;-10.0
93700;02.12.2013;-8.1;-17.0;-6.2
93700;03.12.2013;-5.8;-7.9;-2.0
93700;04.12.2013;-9.5;-19.5;-2.0
93700;05.12.2013;-10.4;-22.1;-8.5
93700;06.12.2013;-21.0;-29.2;-7.5
93700;07.12.2013;-32.3;-33.8;-26.8
93700;08.12.2013;-29.1;-36.0;-22.5
93700;09.12.2013;-38.7;-39.2;-29.9
93700;10.12.2013;-10.2;-38.9;-7.7
93700;11.12.2013;1.7;-7.8;5.5
93700;12.12.2013;-8.3;-12.5;0.7
93700;13.12.2013;-7.2;-17.0;-4.4
93700;14.12.2013;-24.3;-27.3;-9.5
93700;15.12.2013;-4.1;-24.1;-2.8
93700;16.12.2013;-2.9;-5.0;-1.2
93700;17.12.2013;-14.5;-18.5;-0.5
93700;18.12.2013;-23.4;-25.0;-15.3
93700;19.12.2013;-9.8;-25.1;-6.5
93700;20.12.2013;-3.1;-7.0;-1.6
93700;21.12.2013;-8.9;-14.5;-2.6
93700;22.12.2013;-8.7;-15.6;-4.5
93700;23.12.2013;-11.7;-14.4;-3.9
93700;24.12.2013;-10.9;-19.5;-5.5
93700;25.12.2013;-0.5;-6.2;2.5
93700;26.12.2013;1.0;-2.0;1.5
93700;27.12.2013;-2.9;-4.5;0.8
93700;28.12.2013;-1.6;-2.9;0.0
93700;29.12.2013;0.9;-0.4;1.6
93700;30.12.2013;-4.6;-4.7;1.0
93700;31.12.2013;-2.5;-4.7;-0.5
93700;01.01.2014;-7.3;-8.0;-2.4
93700;02.01.2014;-3.4;-8.2;-0.3
93700;03.01.2014;0.3;-0.3;1.0
93700;04.01.2014;-1.4;-2.0;1.2
93700;05.01.2014;-2.1;-5.4;-0.3
93700;06.01.2014;-9.3;-10.5;-4.6
93700;07.01.2014;-3.0;-7.8;-2.0
93700;08.01.2014;-4.6;-5.8;-2.8
93700;09.01.2014;-16.8;-23.8;-4.6
93700;10.01.2014;-28.4;-30.1;-15.1
93700;11.01.2014;-26.6;-31.9;-23.0
93700;12.01.2014;-27.0;-31.5;-21.2
93700;13.01.2014;-17.5;-27.4;-15.0
93700;14.01.2014;-22.4;-27.5;-6.4
93700;15.01.2014;-13.6;-24.3;-9.5
93700;16.01.2014;-30.0;-31.6;-9.7
93700;17.01.2014;-36.6;-37.8;-29.8
93700;18.01.2014;-37.3;-38.6;-33.7
93700;19.01.2014;-39.6;-39.8;-38.4
93700;20.01.2014;-35.7;-41.0;-32.8
93700;21.01.2014;-25.8;-32.9;-20.0
93700;22.01.2014;-25.9;-33.3;-15.7
93700;23.01.2014;-29.6;-35.0;-27.5
93700;24.01.2014;-20.2;-31.4;-16.4
93700;25.01.2014;-28.0;-31.0;-15.0
93700;26.01.2014;-26.2;-30.6;-23.1
93700;27.01.2014;-14.7;-23.5;-12.6
93700;28.01.2014;-14.5;-16.4;-10.9
93700;29.01.2014;-17.5;-24.6;-12.6
93700;30.01.2014;-20.2;-24.8;-16.2
93700;31.01.2014;-14.4;-21.6;-11.0
93700;01.02.2014;-17.5;-18.2;-14.6
93700;02.02.2014;-10.9;-22.1;-8.1
93700;03.02.2014;-3.5;-8.2;-1.5
93700;04.02.2014;-6.1;-9.5;-2.0
93700;05.02.2014;-5.2;-8.8;-4.2
93700;06.02.2014;-4.5;-5.0;-4.0
93700;07.02.2014;-6.7;-7.1;-3.0
93700;08.02.2014;-5.1;-7.3;-3.8
93700;09.02.2014;-1.1;-3.8;0.0
93700;10.02.2014;0.4;-1.1;1.0
93700;11.02.2014;-0.1;-0.6;1.5
93700;12.02.2014;-2.2;-3.5;0.7
93700;13.02.2014;-3.0;-4.2;-1.4
93700;14.02.2014;-2.4;-3.0;-1.8
93700;15.02.2014;-1.3;-2.2;-0.4
93700;16.02.2014;-3.1;-3.8;-1.6
93700;17.02.2014;-1.3;-2.9;-0.6
93700;18.02.2014;-3.5;-4.6;-1.6
93700;19.02.2014;-8.4;-12.0;-4.1
93700;20.02.2014;-21.1;-23.1;-9.6
93700;21.02.2014;-23.3;-31.2;-17.0
93700;22.02.2014;-7.0;-17.0;-4.0
93700;23.02.2014;-2.6;-5.0;-1.2
93700;24.02.2014;2.5;-1.4;6.5
93700;25.02.2014;2.5;-0.6;5.5
